property_id,time_id,location_id,type_id,trans_id,area,price_million,price_per_m2,bedrooms_num,bathrooms_num
42113004,20251026,13,1,1,48.0,8700.0,181.25,2,2
40947625,20240926,14,1,1,103.0,6400.0,62.136,3,2
42098529,20231115,34,1,1,101.0,10000.0,99.01,2,2
40486650,20250614,18,1,1,151.0,43000.0,284.768,0,0
42143045,20250608,150,1,1,190.0,8800.0,46.316,3,4
41637070,20240418,14,1,1,110.0,8800.0,80.0,3,2
42143031,20250129,40,1,1,133.6,2200.0,16.467,0,0
42004970,20240423,18,1,1,30.0,7200.0,240.0,0,0
42041404,20250319,36,1,1,60.0,33500.0,558.333,0,0
42112615,20240407,13,1,1,34.0,9500.0,279.412,2,3
41319855,20230706,36,1,1,144.2,75000.0,520.111,5,5
41911954,20230307,36,1,1,89.8,12000.0,133.63,2,2
42143474,20241207,7,1,1,65.0,5000.0,76.923,2,1
42143434,20250306,107,1,1,72.0,5100.0,70.833,0,0
42143473,20250715,6,1,1,70.0,3820.0,54.571,2,2
42092910,20230206,14,1,1,74.0,5000.0,67.568,0,0
42112830,20241123,13,1,1,26.0,5500.0,211.538,2,3
42143270,20231013,34,1,1,104.0,7200.0,69.231,3,2
42143472,20250119,17,1,1,66.0,2800.0,42.424,2,2
41496936,20241025,85,1,1,165.9,26000.0,156.721,0,0
42143446,20230307,10,1,1,560.0,140000.0,250.0,5,6
42142910,20241106,73,1,1,80.0,1370.0,17.125,0,0
42038288,20230105,87,1,1,150.0,22000.0,146.667,9,10
42105906,20250610,1,1,1,60.0,5000.0,83.333,2,1
39533653,20240720,240,1,1,140000.0,7000.0,0.05,0,0
42060747,20250424,57,1,1,370.0,19980.0,54.0,0,0
41775503,20250809,38,1,1,1360.0,11000.0,8.088,0,0
42143432,20231228,4,1,1,90.0,36000.0,400.0,0,0
42112343,20230202,13,1,1,43.0,7600.0,176.744,2,2
42061218,20240901,213,1,1,100.0,2100.0,21.0,0,0
39250822,20240317,14,1,1,120.0,8500.0,70.833,3,2
40307609,20230213,85,1,1,71.0,4980.0,70.141,2,2
42142737,20240313,4,1,1,51.0,8400.0,164.706,9,9
41448682,20240717,30,1,1,40.0,1230.0,30.75,1,1
38562203,20250120,14,1,1,100.0,6500.0,65.0,3,2
42094168,20250617,212,1,1,175.0,680.0,3.886,0,0
42143470,20240415,17,1,1,83.0,3600.0,43.373,3,2
41559040,20240501,20,1,1,78.0,4400.0,56.41,2,2
41998185,20240909,13,1,1,32.0,6700.0,209.375,0,0
42143469,20240113,18,1,1,311.0,125000.0,401.929,0,0
42143467,20250401,2,1,1,66.0,3500.0,53.03,2,2
42137824,20250301,16,1,1,69.3,17300.0,249.639,2,2
40549049,20250514,16,1,1,189.5,18000.0,94.987,3,3
40604245,20241021,16,1,1,89.0,8600.0,96.629,2,2
41993513,20250518,67,1,1,150.0,1750.0,11.667,0,0
42143428,20230511,4,1,1,93.0,36000.0,387.097,5,5
42143239,20251004,29,1,1,82.0,12890.0,157.195,4,5
42143331,20250426,29,1,1,100.0,8890.0,88.9,6,7
42142674,20250817,5,1,1,152.0,17000.0,111.842,0,0
41821844,20230725,36,1,1,113.8,18000.0,158.172,3,2
42120151,20230429,13,1,1,56.0,6200.0,110.714,2,1
42143329,20240625,141,1,1,135.0,8940.0,66.222,5,5
41662378,20230811,16,1,1,77.0,21000.0,272.727,2,0
42142637,20250315,241,1,1,228.0,1400.0,6.14,0,0
42112795,20240504,13,1,1,40.0,8600.0,215.0,3,3
41114765,20240520,16,1,1,54.89,11500.0,209.51,1,1
42143324,20240901,85,1,1,63.0,3500.0,55.556,2,2
41149667,20230208,25,1,1,84.0,6500.0,77.381,2,2
42143323,20251228,23,1,1,46.0,8800.0,191.304,4,4
41086890,20240123,10,1,1,245.0,75000.0,306.122,0,0
42143332,20250319,156,1,1,59.1,4300.0,72.758,0,0
41628378,20231003,16,1,1,137.0,49000.0,357.664,3,2
42143320,20231002,62,1,1,237.8,4350.0,18.293,0,0
41779543,20251215,12,1,1,64.0,7450.0,116.406,3,3
42129037,20240123,194,1,1,209.0,550.0,2.632,0,0
41951814,20250408,57,1,1,300.0,7200.0,24.0,0,0
41983494,20240523,13,1,1,58.0,9400.0,162.069,0,0
42143389,20240715,32,1,1,80.0,9200.0,115.0,6,5
42143376,20231101,35,1,1,143.0,95000.0,664.336,0,0
41020041,20230623,135,1,1,112.0,15000.0,133.929,0,0
39647578,20230518,242,1,1,392.0,1490.0,3.801,0,0
42143070,20250812,34,1,1,40.0,9000.0,225.0,0,0
35128460,20230330,27,1,1,103.33,6000.0,58.066,4,3
41755916,20240121,12,1,1,62.0,7750.0,125.0,4,5
42143452,20241126,6,1,1,36.0,4500.0,125.0,4,3
35805470,20240922,51,1,1,77.51,5250.0,67.733,2,2
42106861,20241116,8,1,1,50.0,7500.0,150.0,3,3
42143395,20230718,100,1,1,131.5,9900.0,75.285,0,0
41915357,20250530,26,1,1,112.0,11500.0,102.679,0,0
40604918,20230722,16,1,1,170.0,22000.0,129.412,3,2
41735808,20250211,27,1,1,50.0,2100.0,42.0,2,1
42143374,20240622,57,1,1,152.6,12500.0,81.913,3,2
41976660,20230812,13,1,1,39.6,6200.0,156.566,0,0
42143206,20250528,17,1,1,60.0,2550.0,42.5,2,2
42141600,20231026,133,1,1,430.0,4200.0,9.767,3,2
41725084,20230509,27,1,1,53.43,1960.0,36.684,1,1
42143447,20240113,30,1,1,60.0,2690.0,44.833,2,2
41019965,20230223,135,1,1,83.0,5900.0,71.084,0,0
42143065,20240831,36,1,1,120.0,28000.0,233.333,0,0
42143307,20230131,141,1,1,95.0,8550.0,90.0,0,0
35318400,20230511,2,1,1,77.0,13900.0,180.519,4,4
42137601,20240510,4,1,1,144.0,11500.0,79.861,4,3
42143445,20241214,15,1,1,160.0,50000.0,312.5,23,23
35448863,20250803,4,1,1,113.0,11000.0,97.345,3,2
42143161,20240413,32,1,1,55.0,4700.0,85.455,2,2
39385953,20230923,14,1,1,120.0,6900.0,57.5,3,2
41715612,20240712,113,1,1,100.0,3500.0,35.0,3,3
36459620,20250228,4,1,1,81.7,5850.0,71.603,2,2
41976690,20241108,18,1,1,55.0,7500.0,136.364,0,0
42143058,20230207,36,1,1,22.0,4350.0,197.727,3,3
41924227,20250703,26,1,1,64.0,7850.0,122.656,5,0
41359390,20250306,53,1,1,35.0,5950.0,170.0,4,4
41768505,20250930,25,1,1,35.0,12300.0,351.429,0,0
42021030,20231114,57,1,1,267.6,15500.0,57.922,0,0
41576459,20251011,30,1,1,30.0,734.0,24.467,1,1
39902835,20251207,24,1,1,60.0,6560.0,109.333,4,4
41714232,20231029,113,1,1,100.0,2930.0,29.3,3,2
40988308,20241205,51,1,1,61.0,3640.0,59.672,2,2
42143438,20230419,57,1,1,60.0,1590.0,26.5,2,1
41006104,20240804,34,1,1,147.0,5300.0,36.054,3,4
42143158,20251219,6,1,1,60.0,9000.0,150.0,4,3
39481820,20231015,14,1,1,90.0,5100.0,56.667,3,2
42143403,20240713,10,1,1,56.0,4900.0,87.5,0,0
41852071,20240925,18,1,1,38.4,8300.0,216.146,0,0
40605319,20250822,16,1,1,203.0,43000.0,211.823,4,3
36965676,20230705,16,1,1,182.0,17000.0,93.407,3,2
37222869,20250422,21,1,1,355.0,39000.0,109.859,5,3
42106783,20240930,10,1,1,50.0,6700.0,134.0,7,4
41540396,20250729,12,1,1,140.0,25000.0,178.571,3,2
39902511,20250216,135,1,1,252.0,11000.0,43.651,0,0
41989504,20240101,25,1,1,36.0,11000.0,305.556,4,6
42143287,20250727,21,1,1,80.0,3750.0,46.875,2,2
42143356,20230324,3,1,1,90.0,1700.0,18.889,0,0
39764619,20230424,2,1,1,112.2,11500.0,102.496,3,2
41817976,20250323,3,1,1,62.0,3290.0,53.065,0,0
39789747,20231001,23,1,1,68.0,11000.0,161.765,0,0
41448665,20250402,30,1,1,62.0,1750.0,28.226,2,2
42110350,20250419,10,1,1,368.0,48000.0,130.435,0,0
42143113,20240720,16,1,1,170.0,26000.0,152.941,1,1
40734400,20240331,7,1,1,173.0,10380.0,60.0,4,3
42110365,20240103,10,1,1,1144.0,70000.0,61.189,0,0
41718470,20250603,18,1,1,58.0,5250.0,90.517,2,1
40020361,20250805,14,1,1,99.0,7500.0,75.758,3,2
40632974,20230704,73,1,1,150.0,1350.0,9.0,0,0
38945266,20240706,194,1,1,1553.9,11000.0,7.079,0,0
42110385,20250204,10,1,1,517.0,55000.0,106.383,0,0
42143426,20230313,243,1,1,300.0,440.0,1.467,0,0
42143078,20250507,14,1,1,22.0,1790.0,81.364,3,3
41812566,20230323,18,1,1,40.5,8100.0,200.0,0,0
40217178,20231129,2,1,1,81.0,11500.0,141.975,5,6
42110397,20230111,10,1,1,189.0,45000.0,238.095,0,0
42143272,20240726,15,1,1,148.0,36000.0,243.243,0,0
40451070,20241008,16,1,1,335.0,52000.0,155.224,5,3
42143382,20240703,244,1,1,100.0,2550.0,25.5,0,0
38162195,20230314,113,1,1,320.0,34880.0,109.0,9,11
42143371,20251105,156,1,1,149.0,4500.0,30.201,0,0
40179218,20250522,3,1,1,60.0,2120.0,35.333,0,0
41634501,20250120,194,1,1,298.3,1800.0,6.034,2,1
42143423,20241214,22,1,1,68.9,5100.0,74.02,2,0
41614651,20240805,23,1,1,80.0,12800.0,160.0,20,21
42141024,20231023,99,1,1,140.0,2750.0,19.643,2,2
41937685,20230305,25,1,1,102.0,9200.0,90.196,3,2
42123857,20250706,160,1,1,140.0,4130.0,29.5,0,0
41860504,20240115,20,1,1,226.0,33000.0,146.018,0,0
40554550,20231118,10,1,1,112.0,11300.0,100.893,3,2
42143398,20241030,71,1,1,104.0,10500.0,100.962,0,0
42143402,20240610,27,1,1,48.0,1750.0,36.458,1,1
40973103,20241023,32,1,1,112.0,4800.0,42.857,3,2
42143034,20231011,1,1,1,180.0,45000.0,250.0,0,0
41989922,20240719,21,1,1,90.0,16000.0,177.778,4,3
39115875,20241018,14,1,1,110.0,8500.0,77.273,3,2
36965611,20250726,16,1,1,64.0,8500.0,132.812,1,1
41813434,20241009,20,1,1,270.0,63000.0,233.333,0,0
41852021,20240410,13,1,1,99.0,9500.0,95.96,0,0
40653792,20230325,14,1,1,50.0,4500.0,90.0,1,1
41758635,20240807,194,1,1,1039.0,36000.0,34.649,0,0
42143348,20241004,27,1,1,108.0,3800.0,35.185,3,2
42143289,20250630,20,1,1,71.0,5100.0,71.831,2,2
42094858,20240320,18,1,1,320.0,68000.0,212.5,0,0
41484091,20240529,21,1,1,60.0,12500.0,208.333,7,8
42143256,20250527,14,1,1,36.0,5900.0,163.889,3,4
39469998,20250126,32,1,1,83.0,3900.0,46.988,3,2
41702484,20230327,245,1,1,1695.0,3200.0,1.888,0,0
42094868,20230330,18,1,1,200.0,130000.0,650.0,0,0
41972428,20230814,145,1,1,72.0,1700.0,23.611,2,2
39866376,20250215,14,1,1,96.0,6900.0,71.875,3,2
41919697,20250624,25,1,1,93.0,8000.0,86.022,2,2
42097593,20230601,18,1,1,450.0,350000.0,777.778,0,0
40902442,20240322,13,1,1,90.0,6500.0,72.222,3,2
42143262,20241213,20,1,1,190.0,39900.0,210.0,4,4
42143252,20240403,63,1,1,80.0,3800.0,47.5,0,0
38285066,20240730,113,1,1,68.0,1750.0,25.735,2,2
39756673,20250308,194,1,1,406.6,2300.0,5.657,0,0
42097604,20250423,18,1,1,855.0,220000.0,257.31,0,0
40902395,20250322,13,1,1,109.0,7900.0,72.477,3,2
42143251,20241214,23,1,1,75.0,29500.0,393.333,0,0
42143340,20240215,27,1,1,45.0,1700.0,37.778,1,1
41443878,20251218,2,1,1,68.0,17790.0,261.618,3,3
41810172,20230212,20,1,1,225.0,34000.0,151.111,0,0
42008558,20231008,87,1,1,87.0,6100.0,70.115,3,2
42097639,20230329,18,1,1,360.0,75000.0,208.333,0,0
42143368,20231031,10,1,1,320.0,102000.0,318.75,3,4
39981021,20240704,13,1,1,70.0,4900.0,70.0,2,2
42143410,20231127,40,1,1,84.0,2430.0,28.929,2,1
42097661,20240623,18,1,1,506.0,340000.0,671.937,0,0
41639252,20231013,145,1,1,72.0,1500.0,20.833,2,2
40212991,20251114,194,1,1,17686.0,14600.0,0.826,0,0
42008592,20240222,87,1,1,87.0,6200.0,71.264,3,2
42143249,20251221,24,1,1,53.0,6200.0,116.981,1,1
42138240,20230723,55,1,1,117.0,2570.0,21.966,0,0
42063090,20250514,26,1,1,48.0,2300.0,47.917,2,1
42131128,20241229,29,1,1,93.0,5100.0,54.839,0,0
40960989,20241130,101,1,1,45.2,1720.0,38.053,0,0
40294736,20230224,32,1,1,86.0,3800.0,44.186,3,2
38212990,20250603,12,1,1,120.0,7200.0,60.0,3,2
42143245,20240217,145,1,1,72.0,1700.0,23.611,2,2
42099425,20240301,18,1,1,180.0,65000.0,361.111,0,0
42143405,20230523,20,1,1,85.0,20500.0,241.176,5,5
40894215,20241118,2,1,1,54.0,3200.0,59.259,2,1
42137859,20230926,64,1,1,611.0,7330.0,11.997,0,0
40730560,20230711,12,1,1,98.0,6800.0,69.388,3,2
41720882,20250624,153,1,1,123.4,1000.0,8.104,0,0
42099433,20231012,18,1,1,810.0,160000.0,197.531,0,0
41356736,20240301,145,1,1,76.0,1500.0,19.737,2,2
42099443,20250429,18,1,1,656.0,170000.0,259.146,0,0
42138507,20230421,64,1,1,78.8,1730.0,21.954,0,0
42143027,20251213,133,1,1,300.0,920.0,3.067,0,0
39182833,20230801,14,1,1,90.0,6500.0,72.222,3,2
42099489,20230406,18,1,1,200.0,140000.0,700.0,0,0
42143225,20240924,57,1,1,112.2,2550.0,22.727,0,0
42043118,20240108,112,1,1,185.0,3200.0,17.297,0,0
39162295,20240416,194,1,1,235.4,1050.0,4.46,0,0
42141272,20250528,55,1,1,100.0,3000.0,30.0,0,0
35037776,20230303,12,1,1,135.0,8000.0,59.259,3,2
42129258,20240828,14,1,1,118.0,8500.0,72.034,3,3
42143298,20250214,121,1,1,281.0,1900.0,6.762,0,0
42101513,20240514,12,1,1,69.0,8990.0,130.29,3,3
40674653,20231108,2,1,1,80.0,4000.0,50.0,2,2
42005694,20241202,194,1,1,1928.0,13500.0,7.002,0,0
40715091,20230930,7,1,1,131.3,12000.0,91.394,3,3
41815361,20240410,20,1,1,279.0,52000.0,186.38,0,0
41348256,20250114,25,1,1,163.5,10500.0,64.22,3,2
36837391,20240406,12,1,1,170.0,14800.0,87.059,4,3
42113482,20241102,23,1,1,56.2,2870.0,51.068,2,2
40674609,20240508,2,1,1,75.0,3900.0,52.0,2,2
41812934,20240503,20,1,1,97.0,5590.0,57.629,3,2
39456864,20240618,12,1,1,63.0,1750.0,27.778,2,2
41578694,20231110,3,1,1,245.0,49000.0,200.0,0,0
41980742,20240127,4,1,1,164.0,8800.0,53.659,4,3
42143397,20240116,30,1,1,66.0,1820.0,27.576,0,0
42143396,20241115,20,1,1,90.0,3900.0,43.333,3,2
41683291,20230809,2,1,1,153.0,25500.0,166.667,5,5
38116515,20240518,12,1,1,135.0,13800.0,102.222,3,2
40125506,20230208,194,1,1,418.5,7000.0,16.726,0,0
41976827,20230226,25,1,1,70.6,6000.0,84.986,2,2
42140867,20240227,64,1,1,117.0,2570.0,21.966,0,0
41717014,20240712,160,1,1,60.0,4800.0,80.0,6,7
41811097,20230217,20,1,1,279.0,55000.0,197.133,0,0
36744897,20241110,12,1,1,135.0,11800.0,87.407,3,2
37261227,20240710,89,1,1,100.0,1500.0,15.0,0,0
41756203,20230706,17,1,1,26.7,790.0,29.588,1,1
41190299,20250710,194,1,1,154.0,1200.0,7.792,1,1
42069570,20241209,57,1,1,71.0,2450.0,34.507,2,2
41349528,20250401,141,1,1,130.0,4800.0,36.923,0,0
42143392,20230612,62,1,1,175.0,5500.0,31.429,0,0
42143231,20251127,17,1,1,44.0,3900.0,88.636,3,2
39492246,20240821,12,1,1,126.0,28000.0,222.222,3,3
42143044,20230526,43,1,1,84.0,2660.0,31.667,3,3
41881768,20231003,194,1,1,179.8,1200.0,6.674,0,0
39780870,20240319,20,1,1,500.0,87000.0,174.0,0,0
42142370,20231209,13,1,1,150.0,29700.0,198.0,0,0
42142997,20230615,1,1,1,81.0,4300.0,53.086,2,2
41519230,20250606,10,1,1,428.0,80000.0,186.916,4,4
36923442,20231231,12,1,1,143.0,13800.0,96.503,3,2
38118885,20240415,13,1,1,45.0,15500.0,344.444,2,3
39877437,20240507,6,1,1,52.0,14500.0,278.846,5,5
40883736,20230522,194,1,1,227.36,4780.0,21.024,0,0
42143228,20240814,118,1,1,139.0,3180.0,22.878,0,0
40726513,20230625,16,1,1,172.0,47500.0,276.163,3,2
41178432,20240629,66,1,1,50.0,7650.0,153.0,5,4
29925839,20240804,3,1,1,54.0,2700.0,50.0,1,1
42143227,20240618,31,1,1,51.0,2300.0,45.098,2,1
39101824,20241201,20,1,1,175.5,27000.0,153.846,0,0
38569879,20240514,113,1,1,76.0,1850.0,24.342,2,2
42143269,20241215,51,1,1,61.0,5990.0,98.197,2,2
41113383,20250131,6,1,1,30.0,4550.0,151.667,4,4
40064189,20250203,3,1,1,63.0,2680.0,42.54,1,1
41738921,20250503,2,1,1,650.0,47900.0,73.692,0,0
40028905,20231105,194,1,1,293.0,2200.0,7.509,0,0
42143226,20230517,7,1,1,62.0,37000.0,596.774,5,0
36464538,20250705,12,1,1,128.0,12300.0,96.094,3,2
41971323,20240503,57,1,1,62.0,2520.0,40.645,2,2
42143223,20230925,35,1,1,27.0,5180.0,191.852,2,1
42143107,20241214,15,1,1,110.0,66860.0,607.818,20,0
42004669,20240323,4,1,1,88.0,4930.0,56.023,2,2
41638507,20241022,35,1,1,61.35,29000.0,472.698,6,4
42143188,20230125,184,1,1,81.6,990.0,12.132,0,0
42143222,20250521,18,1,1,80.0,25000.0,312.5,7,5
38742232,20251128,113,1,1,68.0,1650.0,24.265,2,2
42143381,20250528,113,1,1,50.0,1900.0,38.0,1,1
42143243,20230729,64,1,1,105.0,2300.0,21.905,0,0
42143221,20250612,23,1,1,50.0,7800.0,156.0,4,4
42143380,20230930,34,1,1,100.0,18900.0,189.0,24,24
40371851,20240128,10,1,1,140.0,16000.0,114.286,4,3
42113716,20230311,13,1,1,86.0,14500.0,168.605,10,10
42143220,20250819,16,1,1,390.0,135000.0,346.154,3,5
42143379,20230608,57,1,1,59.0,1950.0,33.051,2,2
38514350,20231123,10,1,1,300.0,38000.0,126.667,5,3
39101938,20250104,20,1,1,322.0,55000.0,170.807,0,0
41707945,20241017,2,1,1,69.0,4000.0,57.971,0,0
42143073,20250112,109,1,1,1239.0,11890.0,9.596,0,0
42142840,20241215,57,1,1,142.0,18000.0,126.761,5,6
41527610,20231111,12,1,1,155.0,8500.0,54.839,4,3
42143328,20250411,32,1,1,31.1,8400.0,270.096,0,0
42143152,20251211,113,1,1,118.0,4100.0,34.746,0,0
41645411,20231209,4,1,1,150.8,49500.0,328.249,0,0
42108439,20240722,16,1,1,85.0,5500.0,64.706,4,3
41933276,20250817,16,1,1,171.0,15500.0,90.643,3,4
42143301,20250911,3,1,1,82.0,7800.0,95.122,4,0
41153339,20241103,243,1,1,14161.0,1420.0,0.1,0,0
41934278,20230702,4,1,1,96.0,5330.0,55.521,3,2
42143373,20250413,112,1,1,207.4,4150.0,20.01,0,0
39747198,20230715,66,1,1,97.0,3800.0,39.175,2,2
42022190,20241114,2,1,1,72.0,8380.0,116.389,3,3
41708084,20231019,14,1,1,72.0,5180.0,71.944,3,2
42143280,20231103,17,1,1,66.0,4950.0,75.0,0,0
42142851,20231120,43,1,1,70.0,2300.0,32.857,3,2
42142926,20241219,26,1,1,75.2,7950.0,105.718,4,3
41713778,20241206,113,1,1,72.0,2300.0,31.944,2,2
42090592,20241020,156,1,1,84.0,1890.0,22.5,0,0
31357888,20230122,3,1,1,79.0,2890.0,36.582,2,2
42143244,20250119,3,1,1,69.0,3100.0,44.928,2,0
42004252,20230318,4,1,1,96.0,5330.0,55.521,3,2
39899629,20241111,3,1,1,63.0,2550.0,40.476,2,1
42117925,20230425,156,1,1,115.0,950.0,8.261,0,0
39409006,20230210,32,1,1,89.0,3200.0,35.955,2,2
42142820,20241025,73,1,1,82000.0,170000.0,2.073,0,0
42143214,20240721,52,1,1,105.0,1780.0,16.952,0,0
42048616,20241215,8,1,1,88.3,6150.0,69.649,3,2
41679796,20230505,246,1,1,166.0,298.8,1.8,0,0
42143029,20241006,71,1,1,105.0,6500.0,61.905,1,1
38860171,20230911,113,1,1,219.0,25000.0,114.155,4,8
40939035,20230921,14,1,1,74.0,5000.0,67.568,2,2
38992658,20250726,3,1,1,75.0,8700.0,116.0,3,4
42143267,20250418,32,1,1,61.1,6500.0,106.383,0,0
40442000,20240109,16,1,1,406.0,65000.0,160.099,6,4
42125472,20230823,32,1,1,64.0,8680.0,135.625,4,0
42124724,20230524,10,1,1,151.0,18500.0,122.517,5,0
37468243,20241110,3,1,1,37.0,1460.0,39.459,1,1
42142800,20230321,3,1,1,200.0,9600.0,48.0,0,0
42143212,20251213,16,1,1,497.0,150000.0,301.811,5,5
41354903,20240117,13,1,1,50.0,3600.0,72.0,1,1
42143366,20250213,25,1,1,123.0,8000.0,65.041,3,2
39141025,20240505,14,1,1,72.0,6500.0,90.278,2,2
42143211,20231101,57,1,1,156.0,5100.0,32.692,0,0
40953803,20240406,5,1,1,47.0,2150.0,45.745,1,1
39859125,20230907,13,1,1,90.0,6300.0,70.0,3,2
42143258,20231106,15,1,1,100000.0,100.0,0.001,0,0
40799444,20230726,2,1,1,112.2,15800.0,140.82,8,9
42143365,20240306,20,1,1,50.0,15400.0,308.0,0,0
39496138,20230227,21,1,1,111.0,7400.0,66.667,3,3
40834899,20230116,66,1,1,198.0,32000.0,161.616,0,0
42143363,20231207,113,1,1,50.0,1950.0,39.0,1,1
34908224,20230512,18,1,1,179.0,23400.0,130.726,0,0
38570286,20230514,113,1,1,71.5,1650.0,23.077,2,2
42143208,20251210,7,1,1,45.0,19500.0,433.333,10,4
42073043,20230530,12,1,1,132.0,20990.0,159.015,0,0
42083521,20250109,24,1,1,56.0,16000.0,285.714,6,6
42143205,20230321,30,1,1,60.0,1900.0,31.667,2,2
37896667,20250504,45,1,1,72.0,6900.0,95.833,0,0
42118279,20231113,59,1,1,110.0,1500.0,13.636,0,0
41707754,20230115,24,1,1,62.0,1650.0,26.613,2,2
41550883,20230924,38,1,1,54.66,1580.0,28.906,2,2
41007364,20240309,24,1,1,57.0,4400.0,77.193,0,0
40900748,20250701,34,1,1,73.0,6350.0,86.986,2,2
42142732,20250108,236,1,1,180.0,4800.0,26.667,0,0
42143318,20250114,5,1,1,43.3,2900.0,66.975,0,0
42142213,20251006,32,1,1,90.0,6400.0,71.111,0,0
42132887,20240607,15,1,1,100.0,7300.0,73.0,3,2
42134954,20230727,20,1,1,105.0,4700.0,44.762,3,2
42134895,20240616,20,1,1,31.0,6900.0,222.581,0,0
42143190,20250729,8,1,1,23.0,8800.0,382.609,2,3
38126025,20231108,10,1,1,108.0,15900.0,147.222,0,0
40643109,20241020,40,1,1,59.4,1300.0,21.886,2,2
41455142,20240229,160,1,1,69.0,5200.0,75.362,8,9
41769289,20231214,67,1,1,300.0,13900.0,46.333,4,4
41132322,20251125,40,1,1,172.0,6000.0,34.884,0,0
42143351,20250328,20,1,1,80.0,13500.0,168.75,17,17
42143196,20250617,85,1,1,76.0,7000.0,92.105,2,3
42143194,20230429,34,1,1,62.0,9110.0,146.935,0,0
41534593,20230826,3,1,1,60.0,2450.0,40.833,1,1
41091027,20241124,243,1,1,1000.0,600.0,0.6,0,0
42116849,20250501,46,1,1,131.0,1650.0,12.595,0,0
42143189,20251221,80,1,1,565.0,15260.0,27.009,0,0
35119897,20250914,12,1,1,100.0,3650.0,36.5,2,2
42143347,20230216,4,1,1,70.0,33000.0,471.429,6,6
39228659,20250115,59,1,1,348.0,1500.0,4.31,0,0
42143156,20250106,20,1,1,46.0,12500.0,271.739,4,3
40774944,20250507,57,1,1,133.3,21300.0,159.79,0,0
42134133,20231121,12,1,1,113.0,7000.0,61.947,3,2
39471371,20230818,113,1,1,135.0,15000.0,111.111,6,6
42143336,20231208,20,1,1,38.0,8400.0,221.053,3,5
42143345,20250219,13,1,1,288.0,68000.0,236.111,0,0
42143344,20231227,24,1,1,81.0,14900.0,183.951,5,3
42143343,20230828,113,1,1,41.0,3200.0,78.049,0,0
19078106,20250211,12,1,1,113.0,3200.0,28.319,3,2
42007550,20240320,25,1,1,64.0,5500.0,85.938,2,2
42143030,20250505,13,1,1,80.0,23000.0,287.5,0,0
42143341,20240204,3,1,1,569.0,57000.0,100.176,0,0
42142976,20231229,4,1,1,43.0,3450.0,80.233,2,1
42143183,20250414,7,1,1,40.0,12500.0,312.5,8,8
42143150,20240221,1,1,1,98.0,6000.0,61.224,3,2
39530977,20250105,25,1,1,84.0,5500.0,65.476,2,2
42142621,20250526,24,1,1,176.0,28000.0,159.091,0,0
41617429,20251003,56,1,1,1100.0,130000.0,118.182,0,0
40782104,20230326,30,1,1,77.0,2750.0,35.714,2,2
42143339,20250408,7,1,1,120.0,10000.0,83.333,3,2
41841828,20230614,4,1,1,78.0,4700.0,60.256,2,2
36180304,20250807,12,1,1,81.94,3000.0,36.612,2,1
42142970,20230516,32,1,1,56.0,7500.0,133.929,2,2
41746821,20230729,16,1,1,80.0,3400.0,42.5,2,2
42044721,20241113,142,1,1,100.0,630.0,6.3,0,0
42143181,20230125,20,1,1,71.0,33000.0,464.789,6,4
35472857,20240203,10,1,1,169.0,130000.0,769.231,6,4
42142547,20240803,247,1,1,334.88,4660.0,13.915,0,0
42142855,20251213,160,1,1,75.0,4100.0,54.667,0,0
41730854,20240301,16,1,1,220.0,15000.0,68.182,4,0
41991218,20231006,39,1,1,80.0,1200.0,15.0,0,0
42140977,20250803,100,1,1,77.0,3460.0,44.935,2,2
33572162,20240415,15,1,1,193.5,76000.0,392.765,0,0
42143334,20240929,2,1,1,146.0,47000.0,321.918,26,26
32921642,20230502,3,1,1,98.0,3200.0,32.653,3,2
42142572,20231107,118,1,1,104.0,2590.0,24.904,3,3
42143177,20250125,51,1,1,95.0,22500.0,236.842,0,0
41665301,20251012,57,1,1,119.0,12000.0,100.84,6,4
42045700,20241009,145,1,1,76.0,1700.0,22.368,2,2
38423900,20230828,6,1,1,145.0,15500.0,106.897,3,3
41713208,20231129,16,1,1,75.0,3450.0,46.0,2,2
41512982,20250908,13,1,1,50.0,2550.0,51.0,1,1
42142673,20250222,13,1,1,84.7,24900.0,293.979,0,0
40336337,20250106,12,1,1,148.0,7500.0,50.676,3,3
41935716,20251227,37,1,1,100.0,68000.0,680.0,4,4
39052639,20240618,16,1,1,81.0,3700.0,45.679,2,2
42143326,20251011,4,1,1,45.0,1150.0,25.556,2,1
26843279,20230518,32,1,1,55.0,2600.0,47.273,2,2
41330397,20230903,6,1,1,75.0,32000.0,426.667,0,0
41946031,20231014,7,1,1,168.0,10000.0,59.524,3,3
41930815,20251107,25,1,1,131.0,13000.0,99.237,3,2
42134110,20250123,12,1,1,165.0,18500.0,112.121,3,2
42143075,20230212,6,1,1,36.0,4500.0,125.0,4,4
41737481,20231206,57,1,1,142.0,14500.0,102.113,8,8
42143172,20250711,15,1,1,119.0,8200.0,68.908,0,0
42038520,20230404,36,1,1,300.0,60000.0,200.0,6,6
39861361,20250130,5,1,1,46.0,2400.0,52.174,1,1
41142068,20230921,30,1,1,62.0,1950.0,31.452,2,2
38170952,20250115,15,1,1,500.0,250000.0,500.0,6,5
42143133,20240203,5,1,1,40.0,4800.0,120.0,0,0
40414214,20250923,37,1,1,70.0,27000.0,385.714,4,3
42142402,20231114,26,1,1,60.0,6250.0,104.167,0,0
